STATION,STATION_NAME,DATE,HPCP,ONGOING_FLOOD
COOP:135315,MCGREGOR IA US,19991203 07:00,0.1,0
COOP:135315,MCGREGOR IA US,19991203 12:00,0.1,0
COOP:135315,MCGREGOR IA US,19991203 14:00,0.1,0
COOP:135315,MCGREGOR IA US,19991219 17:00,0.1,0
COOP:135315,MCGREGOR IA US,19991221 13:00,0.1,0
COOP:135315,MCGREGOR IA US,19991223 19:00,0.1,0
COOP:135315,MCGREGOR IA US,19991227 01:00,0.1,0
COOP:135315,MCGREGOR IA US,20000101 01:00,0,0
COOP:135315,MCGREGOR IA US,20000103 08:00,999.99,0
COOP:135315,MCGREGOR IA US,20000103 11:00,999.99,0
COOP:135315,MCGREGOR IA US,20000103 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20000109 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20000110 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20000110 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20000113 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20000119 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000119 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20000119 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20000119 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20000121 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20000121 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20000122 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20000130 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20000201 01:00,0,0
COOP:135315,MCGREGOR IA US,20000201 12:00,999.99,0
COOP:135315,MCGREGOR IA US,20000201 14:00,999.99,0
COOP:135315,MCGREGOR IA US,20000206 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000213 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20000213 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20000213 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20000217 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20000218 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20000218 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000218 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20000218 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20000224 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20000225 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20000301 01:00,0,0
COOP:135315,MCGREGOR IA US,20000308 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000308 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20000309 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20000312 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20000315 12:00,0.2,0
COOP:135315,MCGREGOR IA US,20000318 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20000318 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20000319 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20000319 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20000320 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20000321 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20000324 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20000324 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20000324 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20000326 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20000401 01:00,0,0
COOP:135315,MCGREGOR IA US,20000404 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20000407 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000407 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20000407 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20000407 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20000408 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20000410 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000413 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000419 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20000419 06:00,0.2,0
COOP:135315,MCGREGOR IA US,20000419 07:00,0.2,0
COOP:135315,MCGREGOR IA US,20000419 09:00,0.2,0
COOP:135315,MCGREGOR IA US,20000419 22:00,1.1,0
COOP:135315,MCGREGOR IA US,20000419 23:00,0.1,0
COOP:135315,MCGREGOR IA US,20000420 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20000420 01:00,0.2,0
COOP:135315,MCGREGOR IA US,20000420 15:00,0.2,0
COOP:135315,MCGREGOR IA US,20000423 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20000501 01:00,0,0
COOP:135315,MCGREGOR IA US,20000508 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20000511 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20000511 08:00,0.2,0
COOP:135315,MCGREGOR IA US,20000511 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20000516 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20000516 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20000517 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20000517 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20000517 13:00,0.9,0
COOP:135315,MCGREGOR IA US,20000517 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20000517 22:00,0.4,0
COOP:135315,MCGREGOR IA US,20000518 02:00,0.6,0
COOP:135315,MCGREGOR IA US,20000518 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000518 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20000518 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20000518 13:00,0.3,0
COOP:135315,MCGREGOR IA US,20000518 14:00,0.5,0
COOP:135315,MCGREGOR IA US,20000518 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20000518 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20000518 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20000522 22:00,0.1,0
COOP:135315,MCGREGOR IA US,20000523 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000526 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20000526 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20000526 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20000526 21:00,0.2,0
COOP:135315,MCGREGOR IA US,20000526 22:00,0.3,0
COOP:135315,MCGREGOR IA US,20000527 01:00,0.1,0
COOP:135315,MCGREGOR IA US,20000527 02:00,0.2,0
COOP:135315,MCGREGOR IA US,20000527 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20000527 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20000528 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20000530 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20000530 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20000530 23:00,0.6,0
COOP:135315,MCGREGOR IA US,20000531 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20000531 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20000531 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20000531 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20000531 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20000531 20:00,0.2,0
COOP:135315,MCGREGOR IA US,20000531 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20000531 22:00,0.1,0
COOP:135315,MCGREGOR IA US,20000601 01:00,0,0
COOP:135315,MCGREGOR IA US,20000601 02:00,0.7,0
COOP:135315,MCGREGOR IA US,20000601 06:00,999.99,0
COOP:135315,MCGREGOR IA US,20000601 08:00,999.99,0
COOP:135315,MCGREGOR IA US,20000604 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20000604 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20000604 22:00,0.2,0
COOP:135315,MCGREGOR IA US,20000604 23:00,0.1,0
COOP:135315,MCGREGOR IA US,20000605 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20000612 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20000613 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20000613 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20000613 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000613 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20000613 10:00,0.2,0
COOP:135315,MCGREGOR IA US,20000613 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20000613 16:00,0.7,0
COOP:135315,MCGREGOR IA US,20000613 17:00,0.2,0
COOP:135315,MCGREGOR IA US,20000613 20:00,0.3,0
COOP:135315,MCGREGOR IA US,20000613 21:00,0.3,0
COOP:135315,MCGREGOR IA US,20000613 22:00,0.2,0
COOP:135315,MCGREGOR IA US,20000614 01:00,0.1,0
COOP:135315,MCGREGOR IA US,20000616 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20000620 03:00,0.4,0
COOP:135315,MCGREGOR IA US,20000620 04:00,0.2,0
COOP:135315,MCGREGOR IA US,20000620 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20000620 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000624 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20000624 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20000624 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000624 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20000625 17:00,0.2,0
COOP:135315,MCGREGOR IA US,20000625 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20000626 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000626 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000628 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20000628 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000628 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000628 16:00,999.99,0
COOP:135315,MCGREGOR IA US,20000628 17:00,999.99,0
COOP:135315,MCGREGOR IA US,20000701 01:00,0,0
COOP:135315,MCGREGOR IA US,20000702 10:00,0.3,0
COOP:135315,MCGREGOR IA US,20000702 19:00,0.4,0
COOP:135315,MCGREGOR IA US,20000707 07:00,999.99,0
COOP:135315,MCGREGOR IA US,20000712 00:00,999.99,0
COOP:135315,MCGREGOR IA US,20000729 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20000731 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20000801 01:00,0,0
COOP:135315,MCGREGOR IA US,20000801 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20000801 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20000805 11:00,0.4,0
COOP:135315,MCGREGOR IA US,20000805 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000816 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20000817 02:00,0.8,0
COOP:135315,MCGREGOR IA US,20000817 03:00,0.7,0
COOP:135315,MCGREGOR IA US,20000817 04:00,0.3,0
COOP:135315,MCGREGOR IA US,20000817 05:00,0.2,0
COOP:135315,MCGREGOR IA US,20000817 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000822 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20000822 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20000826 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20000901 01:00,0,0
COOP:135315,MCGREGOR IA US,20000903 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20000903 07:00,0.4,0
COOP:135315,MCGREGOR IA US,20000907 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20000914 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20000919 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20000919 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20000919 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20000919 22:00,0.1,0
COOP:135315,MCGREGOR IA US,20000920 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20000922 11:00,0.2,0
COOP:135315,MCGREGOR IA US,20000922 13:00,0.2,0
COOP:135315,MCGREGOR IA US,20000922 14:00,0.2,0
COOP:135315,MCGREGOR IA US,20000922 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20001001 01:00,0,0
COOP:135315,MCGREGOR IA US,20001002 12:00,999.99,0
COOP:135315,MCGREGOR IA US,20001002 13:00,999.99,0
COOP:135315,MCGREGOR IA US,20001003 21:00,0.2,0
COOP:135315,MCGREGOR IA US,20001005 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20001005 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20001010 15:00,999.99,0
COOP:135315,MCGREGOR IA US,20001010 16:00,999.99,0
COOP:135315,MCGREGOR IA US,20001012 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20001013 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20001023 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20001023 08:00,0.2,0
COOP:135315,MCGREGOR IA US,20001023 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20001023 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20001101 01:00,0,0
COOP:135315,MCGREGOR IA US,20001101 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20001101 20:00,0.2,0
COOP:135315,MCGREGOR IA US,20001102 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20001106 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20001106 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20001106 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20001106 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20001106 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20001106 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20001106 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20001106 23:00,0.1,0
COOP:135315,MCGREGOR IA US,20001112 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20001116 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20001116 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20001116 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20001119 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20001129 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20001201 01:00,0,0
COOP:135315,MCGREGOR IA US,20001206 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20001207 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20001209 22:00,0.1,0
COOP:135315,MCGREGOR IA US,20001211 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20001211 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20001211 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20001211 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20001211 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20001212 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20001213 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20001215 22:00,0.1,0
COOP:135315,MCGREGOR IA US,20001216 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20001218 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20001218 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20001218 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20001218 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20001218 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20001220 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20001220 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20001220 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20001220 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20001223 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20001223 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20001226 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20001228 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20001228 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20001228 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20001228 22:00,0.1,0
COOP:135315,MCGREGOR IA US,20001229 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20001231 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20010101 01:00,0,0
COOP:135315,MCGREGOR IA US,20010114 01:00,0.1,0
COOP:135315,MCGREGOR IA US,20010114 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20010126 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20010129 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20010129 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20010129 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20010129 18:00,0.2,0
COOP:135315,MCGREGOR IA US,20010129 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20010129 20:00,0.2,0
COOP:135315,MCGREGOR IA US,20010129 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010130 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20010201 01:00,0,0
COOP:135315,MCGREGOR IA US,20010203 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20010203 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010208 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20010208 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20010208 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20010208 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20010208 23:00,0.1,0
COOP:135315,MCGREGOR IA US,20010209 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20010209 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20010209 04:00,0.2,0
COOP:135315,MCGREGOR IA US,20010209 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20010209 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20010214 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20010222 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20010224 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20010224 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20010224 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20010225 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20010228 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20010301 01:00,0,0
COOP:135315,MCGREGOR IA US,20010310 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20010312 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20010312 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20010312 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20010312 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20010313 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20010328 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20010329 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20010329 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20010331 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20010331 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20010331 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20010401 01:00,0,0
COOP:135315,MCGREGOR IA US,20010405 13:00,0.3,0
COOP:135315,MCGREGOR IA US,20010405 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20010408 23:00,0.2,0
COOP:135315,MCGREGOR IA US,20010409 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20010409 01:00,0.2,0
COOP:135315,MCGREGOR IA US,20010409 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20010409 03:00,0.3,0
COOP:135315,MCGREGOR IA US,20010411 06:00,0.2,0
COOP:135315,MCGREGOR IA US,20010411 07:00,0.3,0
COOP:135315,MCGREGOR IA US,20010411 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20010411 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20010411 19:00,0.2,0
COOP:135315,MCGREGOR IA US,20010411 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20010412 07:00,0.1,0
COOP:135315,MCGREGOR IA US,20010416 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010420 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20010422 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20010422 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20010423 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20010425 01:00,0.1,0
COOP:135315,MCGREGOR IA US,20010425 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20010430 12:00,999.99,0
COOP:135315,MCGREGOR IA US,20010501 00:00,999.99,0
COOP:135315,MCGREGOR IA US,20010501 01:00,999.99,0
COOP:135315,MCGREGOR IA US,20010501 10:00,999.99,0
COOP:135315,MCGREGOR IA US,20010502 02:00,0.2,0
COOP:135315,MCGREGOR IA US,20010502 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20010502 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20010502 18:00,0.4,0
COOP:135315,MCGREGOR IA US,20010502 19:00,0.4,0
COOP:135315,MCGREGOR IA US,20010502 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20010502 22:00,0.2,0
COOP:135315,MCGREGOR IA US,20010502 23:00,0.3,0
COOP:135315,MCGREGOR IA US,20010503 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20010503 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20010503 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20010504 01:00,0.1,0
COOP:135315,MCGREGOR IA US,20010504 02:00,0.1,0
COOP:135315,MCGREGOR IA US,20010504 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20010505 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20010505 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20010506 15:00,0.2,0
COOP:135315,MCGREGOR IA US,20010507 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20010509 22:00,0.1,0
COOP:135315,MCGREGOR IA US,20010509 23:00,0.1,0
COOP:135315,MCGREGOR IA US,20010510 18:00,0.8,0
COOP:135315,MCGREGOR IA US,20010510 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20010520 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20010520 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010520 23:00,0.1,0
COOP:135315,MCGREGOR IA US,20010521 03:00,0.2,0
COOP:135315,MCGREGOR IA US,20010521 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20010522 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20010523 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20010523 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20010524 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20010524 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20010524 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20010524 23:00,0.1,0
COOP:135315,MCGREGOR IA US,20010526 19:00,0.2,0
COOP:135315,MCGREGOR IA US,20010531 18:00,0.2,0
COOP:135315,MCGREGOR IA US,20010531 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20010531 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010601 01:00,0,0
COOP:135315,MCGREGOR IA US,20010601 08:00,999.99,0
COOP:135315,MCGREGOR IA US,20010601 10:00,999.99,0
COOP:135315,MCGREGOR IA US,20010601 18:00,0.3,0
COOP:135315,MCGREGOR IA US,20010601 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010605 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20010605 05:00,0.3,0
COOP:135315,MCGREGOR IA US,20010605 06:00,0.2,0
COOP:135315,MCGREGOR IA US,20010605 15:00,0.1,0
COOP:135315,MCGREGOR IA US,20010605 17:00,0.1,0
COOP:135315,MCGREGOR IA US,20010612 02:00,0.8,0
COOP:135315,MCGREGOR IA US,20010612 03:00,0.2,0
COOP:135315,MCGREGOR IA US,20010612 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20010614 13:00,0.4,0
COOP:135315,MCGREGOR IA US,20010614 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20010614 20:00,0.1,0
COOP:135315,MCGREGOR IA US,20010614 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010618 02:00,0.6,0
COOP:135315,MCGREGOR IA US,20010618 03:00,0.8,0
COOP:135315,MCGREGOR IA US,20010618 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20010618 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20010621 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20010621 16:00,0.2,0
COOP:135315,MCGREGOR IA US,20010630 18:00,0.3,0
COOP:135315,MCGREGOR IA US,20010630 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20010701 01:00,0,0
COOP:135315,MCGREGOR IA US,20010717 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20010718 10:00,0.1,0
COOP:135315,MCGREGOR IA US,20010720 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20010723 13:00,0.1,0
COOP:135315,MCGREGOR IA US,20010724 20:00,0.2,0
COOP:135315,MCGREGOR IA US,20010724 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010801 01:00,0,0
COOP:135315,MCGREGOR IA US,20010801 18:00,1.7,0
COOP:135315,MCGREGOR IA US,20010801 19:00,0.7,0
COOP:135315,MCGREGOR IA US,20010802 05:00,0.3,0
COOP:135315,MCGREGOR IA US,20010802 06:00,0.6,0
COOP:135315,MCGREGOR IA US,20010815 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20010815 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20010815 16:00,0.1,0
COOP:135315,MCGREGOR IA US,20010815 18:00,0.1,0
COOP:135315,MCGREGOR IA US,20010815 19:00,0.1,0
COOP:135315,MCGREGOR IA US,20010815 20:00,0.2,0
COOP:135315,MCGREGOR IA US,20010815 22:00,0.1,0
COOP:135315,MCGREGOR IA US,20010816 01:00,0.1,0
COOP:135315,MCGREGOR IA US,20010817 11:00,0.1,0
COOP:135315,MCGREGOR IA US,20010818 03:00,0.4,0
COOP:135315,MCGREGOR IA US,20010818 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20010818 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20010822 05:00,0.6,0
COOP:135315,MCGREGOR IA US,20010822 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20010822 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20010824 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20010824 22:00,0.2,0
COOP:135315,MCGREGOR IA US,20010825 03:00,0.1,0
COOP:135315,MCGREGOR IA US,20010825 04:00,0.2,0
COOP:135315,MCGREGOR IA US,20010825 05:00,0.2,0
COOP:135315,MCGREGOR IA US,20010825 06:00,0.1,0
COOP:135315,MCGREGOR IA US,20010825 07:00,0.9,0
COOP:135315,MCGREGOR IA US,20010825 08:00,0.1,0
COOP:135315,MCGREGOR IA US,20010825 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20010825 12:00,0.1,0
COOP:135315,MCGREGOR IA US,20010827 04:00,0.1,0
COOP:135315,MCGREGOR IA US,20010901 01:00,0,0
COOP:135315,MCGREGOR IA US,20010904 00:00,0.1,0
COOP:135315,MCGREGOR IA US,20010904 14:00,0.1,0
COOP:135315,MCGREGOR IA US,20010904 15:00,999.99,0
COOP:135315,MCGREGOR IA US,20011001 00:00,999.99,0
COOP:135315,MCGREGOR IA US,20011001 01:00,999.99,0
COOP:135315,MCGREGOR IA US,20011001 08:00,999.99,0
COOP:135315,MCGREGOR IA US,20011009 09:00,0.1,0
COOP:135315,MCGREGOR IA US,20011009 21:00,0.1,0
COOP:135315,MCGREGOR IA US,20011010 05:00,0.1,0
COOP:135315,MCGREGOR IA US,20011010 06:00,0.1,0
